PLC3_InputRegisters_IW0,PLC3_MemoryRegisters_MW1,PLC3_Coils_QX00,PLC1_InputRegisters_IW0,PLC1_InputRegisters_IW1,PLC1_MemoryRegisters_MW0,PLC1_MemoryRegisters_MW1,PLC1_MemoryRegisters_MW2,PLC1_MemoryRegisters_MW3,PLC1_Coils_QX00,PLC1_Coils_QX01,PLC1_Coils_QX02,PLC1_Coils_QX03,PLC1_Coils_QX04,PLC2_InputRegisters_IW0,PLC2_MemoryRegisters_MW0,PLC2_MemoryRegisters_MW1,PLC2_Coils_QX00,prev_PLC3_InputRegisters_IW0,prev_PLC3_Coils_QX00,prev_PLC1_InputRegisters_IW0,prev_PLC1_InputRegisters_IW1,prev_PLC1_Coils_QX00,prev_PLC1_Coils_QX01,prev_PLC1_Coils_QX02,prev_PLC1_Coils_QX03,prev_PLC1_Coils_QX04,prev_PLC2_InputRegisters_IW0,prev_PLC2_Coils_QX00
2,10,0,49,26,40,80,5,35,0,1,1,1,0,12,10,20,1,2,0,49,26,0,1,1,1,0,12,1
2,10,0,49,26,40,80,5,35,0,1,1,1,0,12,10,20,1,2,0,49,26,0,1,1,1,0,12,1
2,10,0,48,26,40,80,5,35,0,1,1,1,0,12,10,20,1,2,0,49,26,0,1,1,1,0,12,1
2,10,0,48,26,40,80,5,35,0,1,1,1,0,12,10,20,1,2,0,48,26,0,1,1,1,0,12,1
2,10,0,48,26,40,80,5,35,0,1,1,1,0,12,10,20,1,2,0,48,26,0,1,1,1,0,12,1
2,10,0,48,26,40,80,5,35,0,1,1,1,0,12,10,20,1,2,0,48,26,0,1,1,1,0,12,1
2,10,0,47,26,40,80,5,35,0,1,1,1,0,13,10,20,1,2,0,48,26,0,1,1,1,0,12,1
2,10,0,47,26,40,80,5,35,0,1,1,1,0,13,10,20,1,2,0,47,26,0,1,1,1,0,13,1
2,10,0,47,26,40,80,5,35,0,1,1,1,0,13,10,20,1,2,0,47,26,0,1,1,1,0,13,1
2,10,0,46,26,40,80,5,35,0,1,1,1,0,13,10,20,1,2,0,47,26,0,1,1,1,0,13,1
2,10,0,46,26,40,80,5,35,0,1,1,1,0,13,10,20,1,2,0,46,26,0,1,1,1,0,13,1
2,10,0,46,26,40,80,5,35,0,1,1,1,0,13,10,20,1,2,0,46,26,0,1,1,1,0,13,1
2,10,0,45,26,40,80,5,35,0,1,1,1,0,13,10,20,1,2,0,46,26,0,1,1,1,0,13,1
2,10,0,45,26,40,80,5,35,0,1,1,1,0,13,10,20,1,2,0,45,26,0,1,1,1,0,13,1
2,10,0,45,26,40,80,5,35,0,1,1,1,0,13,10,20,1,2,0,45,26,0,1,1,1,0,13,1
2,10,0,44,26,40,80,5,35,0,1,1,1,0,13,10,20,1,2,0,45,26,0,1,1,1,0,13,1
2,10,0,44,26,40,80,5,35,0,1,1,1,0,13,10,20,1,2,0,44,26,0,1,1,1,0,13,1
2,10,0,44,26,40,80,5,35,0,1,1,1,0,14,10,20,1,2,0,44,26,0,1,1,1,0,13,1
2,10,0,44,26,40,80,5,35,0,1,1,1,0,14,10,20,1,2,0,44,26,0,1,1,1,0,14,1
2,10,0,44,26,40,80,5,35,0,1,1,1,0,14,10,20,1,2,0,44,26,0,1,1,1,0,14,1
2,10,0,43,26,40,80,5,35,0,1,1,1,0,14,10,20,1,2,0,44,26,0,1,1,1,0,14,1
2,10,0,43,26,40,80,5,35,0,1,1,1,0,14,10,20,1,2,0,43,26,0,1,1,1,0,14,1
2,10,0,43,26,40,80,5,35,0,1,1,1,0,14,10,20,1,2,0,43,26,0,1,1,1,0,14,1
2,10,0,42,26,40,80,5,35,0,1,1,1,0,14,10,20,1,2,0,43,26,0,1,1,1,0,14,1
2,10,0,42,26,40,80,5,35,0,1,1,1,0,14,10,20,1,2,0,42,26,0,1,1,1,0,14,1
2,10,0,42,26,40,80,5,35,0,1,1,1,0,14,10,20,1,2,0,42,26,0,1,1,1,0,14,1
2,10,0,41,26,40,80,5,35,0,1,1,1,0,15,10,20,1,2,0,42,26,0,1,1,1,0,14,1
3,10,0,41,26,40,80,5,35,0,1,1,1,0,15,10,20,1,2,0,41,26,0,1,1,1,0,15,1
3,10,0,41,26,40,80,5,35,0,1,1,1,0,15,10,20,1,3,0,41,26,0,1,1,1,0,15,1
3,10,0,41,26,40,80,5,35,0,1,1,1,0,15,10,20,1,3,0,41,26,0,1,1,1,0,15,1
3,10,0,41,26,40,80,5,35,0,1,1,1,0,15,10,20,1,3,0,41,26,0,1,1,1,0,15,1
3,10,0,40,26,40,80,5,35,1,1,1,1,0,15,10,20,1,3,0,41,26,0,1,1,1,0,15,1
3,10,0,40,26,40,80,5,35,1,1,1,1,0,15,10,20,1,3,0,40,26,1,1,1,1,0,15,1
3,10,0,40,26,40,80,5,35,1,1,1,1,0,15,10,20,1,3,0,40,26,1,1,1,1,0,15,1
3,10,0,40,26,40,80,5,35,1,1,1,1,0,15,10,20,1,3,0,40,26,1,1,1,1,0,15,1
3,10,0,40,26,40,80,5,35,1,1,1,1,0,15,10,20,1,3,0,40,26,1,1,1,1,0,15,1
3,10,0,41,26,40,80,5,35,1,1,1,1,0,15,10,20,1,3,0,40,26,1,1,1,1,0,15,1
3,10,0,41,26,40,80,5,35,1,1,1,1,0,15,10,20,1,3,0,41,26,1,1,1,1,0,15,1
3,10,0,41,26,40,80,5,35,1,1,1,1,0,15,10,20,1,3,0,41,26,1,1,1,1,0,15,1
3,10,0,41,26,40,80,5,35,1,1,1,1,0,15,10,20,1,3,0,41,26,1,1,1,1,0,15,1
3,10,0,41,26,40,80,5,35,1,1,1,1,0,16,10,20,1,3,0,41,26,1,1,1,1,0,15,1
3,10,0,41,26,40,80,5,35,1,1,1,1,0,16,10,20,1,3,0,41,26,1,1,1,1,0,16,1
3,10,0,41,26,40,80,5,35,1,1,1,1,0,16,10,20,1,3,0,41,26,1,1,1,1,0,16,1
3,10,0,42,27,40,80,5,35,1,1,1,1,0,16,10,20,1,3,0,41,26,1,1,1,1,0,16,1
3,10,0,42,27,40,80,5,35,1,1,1,1,0,16,10,20,1,3,0,42,27,1,1,1,1,0,16,1
3,10,0,42,27,40,80,5,35,1,1,1,1,0,16,10,20,1,3,0,42,27,1,1,1,1,0,16,1
3,10,0,42,27,40,80,5,35,1,1,1,1,0,16,10,20,1,3,0,42,27,1,1,1,1,0,16,1
3,10,0,42,27,40,80,5,35,1,1,1,1,0,16,10,20,1,3,0,42,27,1,1,1,1,0,16,1
3,10,0,43,27,40,80,5,35,1,1,1,1,0,16,10,20,1,3,0,42,27,1,1,1,1,0,16,1
3,10,0,43,27,40,80,5,35,1,1,1,1,0,17,10,20,1,3,0,43,27,1,1,1,1,0,16,1
3,10,0,43,27,40,80,5,35,1,1,1,1,0,17,10,20,1,3,0,43,27,1,1,1,1,0,17,1
3,10,0,43,27,40,80,5,35,1,1,1,1,0,17,10,20,1,3,0,43,27,1,1,1,1,0,17,1
3,10,0,43,27,40,80,5,35,1,1,1,1,0,17,10,20,1,3,0,43,27,1,1,1,1,0,17,1
3,10,0,43,27,40,80,5,35,1,1,1,1,0,17,10,20,1,3,0,43,27,1,1,1,1,0,17,1
3,10,0,44,27,40,80,5,35,1,1,1,1,0,17,10,20,1,3,0,43,27,1,1,1,1,0,17,1
3,10,0,44,27,40,80,5,35,1,1,1,1,0,17,10,20,1,3,0,44,27,1,1,1,1,0,17,1
3,10,0,44,27,40,80,5,35,1,1,1,1,0,17,10,20,1,3,0,44,27,1,1,1,1,0,17,1
3,10,0,44,27,40,80,5,35,1,1,1,1,0,17,10,20,1,3,0,44,27,1,1,1,1,0,17,1
3,10,0,44,27,40,80,5,35,1,1,1,1,0,17,10,20,1,3,0,44,27,1,1,1,1,0,17,1
3,10,0,44,27,40,80,5,35,1,1,1,1,0,18,10,20,1,3,0,44,27,1,1,1,1,0,17,1
3,10,0,45,27,40,80,5,35,1,1,1,1,0,18,10,20,1,3,0,44,27,1,1,1,1,0,18,1
3,10,0,45,27,40,80,5,35,1,1,1,1,0,18,10,20,1,3,0,45,27,1,1,1,1,0,18,1
3,10,0,45,27,40,80,5,35,1,1,1,1,0,18,10,20,1,3,0,45,27,1,1,1,1,0,18,1
3,10,0,45,27,40,80,5,35,1,1,1,1,0,18,10,20,1,3,0,45,27,1,1,1,1,0,18,1
3,10,0,45,27,40,80,5,35,1,1,1,1,0,18,10,20,1,3,0,45,27,1,1,1,1,0,18,1
3,10,0,45,27,40,80,5,35,1,1,1,1,0,18,10,20,1,3,0,45,27,1,1,1,1,0,18,1
3,10,0,45,27,40,80,5,35,1,1,1,1,0,18,10,20,1,3,0,45,27,1,1,1,1,0,18,1
3,10,0,45,27,40,80,5,35,1,1,1,1,0,18,10,20,1,3,0,45,27,1,1,1,1,0,18,1
3,10,0,46,27,40,80,5,35,1,1,1,1,0,18,10,20,1,3,0,45,27,1,1,1,1,0,18,1
3,10,0,46,27,40,80,5,35,1,1,1,1,0,18,10,20,1,3,0,46,27,1,1,1,1,0,18,1
3,10,0,46,27,40,80,5,35,1,1,1,1,0,19,10,20,1,3,0,46,27,1,1,1,1,0,18,1
3,10,0,46,27,40,80,5,35,1,1,1,1,0,19,10,20,1,3,0,46,27,1,1,1,1,0,19,1
3,10,0,46,27,40,80,5,35,1,1,1,1,0,19,10,20,1,3,0,46,27,1,1,1,1,0,19,1
3,10,0,47,27,40,80,5,35,1,1,1,1,0,19,10,20,1,3,0,46,27,1,1,1,1,0,19,1
3,10,0,47,27,40,80,5,35,1,1,1,1,0,19,10,20,1,3,0,47,27,1,1,1,1,0,19,1
3,10,0,47,27,40,80,5,35,1,1,1,1,0,19,10,20,1,3,0,47,27,1,1,1,1,0,19,1
3,10,0,47,27,40,80,5,35,1,1,1,1,0,19,10,20,1,3,0,47,27,1,1,1,1,0,19,1
3,10,0,47,27,40,80,5,35,1,1,1,1,0,19,10,20,1,3,0,47,27,1,1,1,1,0,19,1
3,10,0,47,27,40,80,5,35,1,1,1,1,0,20,10,20,0,3,0,47,27,1,1,1,1,0,19,1
3,10,0,47,27,40,80,5,35,1,1,1,1,0,20,10,20,0,3,0,47,27,1,1,1,1,0,20,0
3,10,0,48,27,40,80,5,35,1,0,0,1,0,20,10,20,0,3,0,47,27,1,1,1,1,0,20,0
3,10,0,48,27,40,80,5,35,1,0,0,1,0,20,10,20,0,3,0,48,27,1,0,0,1,0,20,0
3,10,0,48,27,40,80,5,35,1,0,0,1,0,20,10,20,0,3,0,48,27,1,0,0,1,0,20,0
3,10,0,49,27,40,80,5,35,1,0,0,1,0,20,10,20,0,3,0,48,27,1,0,0,1,0,20,0
3,10,0,49,27,40,80,5,35,1,0,0,1,0,20,10,20,0,3,0,49,27,1,0,0,1,0,20,0
3,10,0,50,27,40,80,5,35,1,0,0,1,0,20,10,20,0,3,0,49,27,1,0,0,1,0,20,0
3,10,0,50,27,40,80,5,35,1,0,0,1,0,20,10,20,0,3,0,50,27,1,0,0,1,0,20,0
3,10,0,51,28,40,80,5,35,1,0,0,1,0,19,10,20,0,3,0,50,27,1,0,0,1,0,20,0
3,10,0,52,28,40,80,5,35,1,0,0,1,0,19,10,20,0,3,0,51,28,1,0,0,1,0,19,0
3,10,0,52,28,40,80,5,35,1,0,0,1,0,19,10,20,0,3,0,52,28,1,0,0,1,0,19,0
3,10,0,53,28,40,80,5,35,1,0,0,1,0,19,10,20,0,3,0,52,28,1,0,0,1,0,19,0
3,10,0,53,28,40,80,5,35,1,0,0,1,0,19,10,20,0,3,0,53,28,1,0,0,1,0,19,0
3,10,0,53,28,40,80,5,35,1,0,0,1,0,19,10,20,0,3,0,53,28,1,0,0,1,0,19,0
3,10,0,54,28,40,80,5,35,1,0,0,1,0,19,10,20,0,3,0,53,28,1,0,0,1,0,19,0
3,10,0,54,28,40,80,5,35,1,0,0,1,0,19,10,20,0,3,0,54,28,1,0,0,1,0,19,0
3,10,0,55,28,40,80,5,35,1,0,0,1,0,19,10,20,0,3,0,54,28,1,0,0,1,0,19,0
3,10,0,56,28,40,80,5,35,1,0,0,1,0,19,10,20,0,3,0,55,28,1,0,0,1,0,19,0
3,10,0,57,28,40,80,5,35,1,0,0,1,0,19,10,20,0,3,0,56,28,1,0,0,1,0,19,0
3,10,0,57,28,40,80,5,35,1,0,0,1,0,19,10,20,0,3,0,57,28,1,0,0,1,0,19,0
3,10,0,58,28,40,80,5,35,1,0,0,1,0,19,10,20,0,3,0,57,28,1,0,0,1,0,19,0
3,10,0,58,28,40,80,5,35,1,0,0,1,0,19,10,20,0,3,0,58,28,1,0,0,1,0,19,0
3,10,0,58,28,40,80,5,35,1,0,0,1,0,18,10,20,0,3,0,58,28,1,0,0,1,0,19,0
3,10,0,59,28,40,80,5,35,1,0,0,1,0,18,10,20,0,3,0,58,28,1,0,0,1,0,18,0
3,10,0,60,28,40,80,5,35,1,0,0,1,0,18,10,20,0,3,0,59,28,1,0,0,1,0,18,0
3,10,0,60,28,40,80,5,35,1,0,0,1,0,18,10,20,0,3,0,60,28,1,0,0,1,0,18,0
3,10,0,60,28,40,80,5,35,1,0,0,1,0,18,10,20,0,3,0,60,28,1,0,0,1,0,18,0
3,10,0,61,28,40,80,5,35,1,0,0,1,0,18,10,20,0,3,0,60,28,1,0,0,1,0,18,0
3,10,0,62,28,40,80,5,35,1,0,0,1,0,18,10,20,0,3,0,61,28,1,0,0,1,0,18,0
3,10,0,62,28,40,80,5,35,1,0,0,1,0,18,10,20,0,3,0,62,28,1,0,0,1,0,18,0
3,10,0,63,28,40,80,5,35,1,0,0,1,0,18,10,20,0,3,0,62,28,1,0,0,1,0,18,0
3,10,0,63,28,40,80,5,35,1,0,0,1,0,18,10,20,0,3,0,63,28,1,0,0,1,0,18,0
3,10,0,64,28,40,80,5,35,1,0,0,1,0,18,10,20,0,3,0,63,28,1,0,0,1,0,18,0
3,10,0,64,28,40,80,5,35,1,0,0,1,0,18,10,20,0,3,0,64,28,1,0,0,1,0,18,0
3,10,0,64,28,40,80,5,35,1,0,0,1,0,18,10,20,0,3,0,64,28,1,0,0,1,0,18,0
3,10,0,65,28,40,80,5,35,1,0,0,1,0,18,10,20,0,3,0,64,28,1,0,0,1,0,18,0
3,10,0,65,28,40,80,5,35,1,0,0,1,0,18,10,20,0,3,0,65,28,1,0,0,1,0,18,0
3,10,0,65,28,40,80,5,35,1,0,0,1,0,18,10,20,0,3,0,65,28,1,0,0,1,0,18,0
3,10,0,66,28,40,80,5,35,1,0,0,1,0,18,10,20,0,3,0,65,28,1,0,0,1,0,18,0
3,10,0,67,28,40,80,5,35,1,0,0,1,0,18,10,20,0,3,0,66,28,1,0,0,1,0,18,0
3,10,0,67,28,40,80,5,35,1,0,0,1,0,17,10,20,0,3,0,67,28,1,0,0,1,0,18,0
3,10,0,68,28,40,80,5,35,1,0,0,1,0,17,10,20,0,3,0,67,28,1,0,0,1,0,17,0
3,10,0,68,28,40,80,5,35,1,0,0,1,0,17,10,20,0,3,0,68,28,1,0,0,1,0,17,0
3,10,0,69,28,40,80,5,35,1,0,0,1,0,17,10,20,0,3,0,68,28,1,0,0,1,0,17,0
3,10,0,69,28,40,80,5,35,1,0,0,1,0,17,10,20,0,3,0,69,28,1,0,0,1,0,17,0
3,10,0,69,28,40,80,5,35,1,0,0,1,0,17,10,20,0,3,0,69,28,1,0,0,1,0,17,0
3,10,0,70,28,40,80,5,35,1,0,0,1,0,17,10,20,0,3,0,69,28,1,0,0,1,0,17,0
3,10,0,70,28,40,80,5,35,1,0,0,1,0,17,10,20,0,3,0,70,28,1,0,0,1,0,17,0
3,10,0,71,28,40,80,5,35,1,0,0,1,0,17,10,20,0,3,0,70,28,1,0,0,1,0,17,0
3,10,0,71,28,40,80,5,35,1,0,0,1,0,17,10,20,0,3,0,71,28,1,0,0,1,0,17,0
3,10,0,72,28,40,80,5,35,1,0,0,1,0,17,10,20,0,3,0,71,28,1,0,0,1,0,17,0
3,10,0,72,28,40,80,5,35,1,0,0,1,0,17,10,20,0,3,0,72,28,1,0,0,1,0,17,0
3,10,0,72,28,40,80,5,35,1,0,0,1,0,17,10,20,0,3,0,72,28,1,0,0,1,0,17,0
3,10,0,73,29,40,80,5,35,1,0,0,1,0,17,10,20,0,3,0,72,28,1,0,0,1,0,17,0
3,10,0,74,29,40,80,5,35,1,0,0,1,0,17,10,20,0,3,0,73,29,1,0,0,1,0,17,0
3,10,0,74,29,40,80,5,35,1,0,0,1,0,17,10,20,0,3,0,74,29,1,0,0,1,0,17,0
3,10,0,75,29,40,80,5,35,1,0,0,1,0,17,10,20,0,3,0,74,29,1,0,0,1,0,17,0
3,10,0,76,29,40,80,5,35,1,0,0,1,0,17,10,20,0,3,0,75,29,1,0,0,1,0,17,0
3,10,0,76,29,40,80,5,35,1,0,0,1,0,17,10,20,0,3,0,76,29,1,0,0,1,0,17,0
3,10,0,76,29,40,80,5,35,1,0,0,1,0,16,10,20,0,3,0,76,29,1,0,0,1,0,17,0
3,10,0,76,29,40,80,5,35,1,0,0,1,0,16,10,20,0,3,0,76,29,1,0,0,1,0,16,0
3,10,0,77,29,40,80,5,35,1,0,0,1,0,16,10,20,0,3,0,76,29,1,0,0,1,0,16,0
3,10,0,77,29,40,80,5,35,1,0,0,1,0,16,10,20,0,3,0,77,29,1,0,0,1,0,16,0
3,10,0,78,29,40,80,5,35,1,0,0,1,0,16,10,20,0,3,0,77,29,1,0,0,1,0,16,0
3,10,0,78,29,40,80,5,35,1,0,0,1,0,16,10,20,0,3,0,78,29,1,0,0,1,0,16,0
3,10,0,79,29,40,80,5,35,1,0,0,1,0,16,10,20,0,3,0,78,29,1,0,0,1,0,16,0
3,10,0,79,29,40,80,5,35,1,0,0,1,0,16,10,20,0,3,0,79,29,1,0,0,1,0,16,0
3,10,0,80,29,40,80,5,35,0,0,0,1,0,16,10,20,0,3,0,79,29,1,0,0,1,0,16,0
3,10,0,80,29,40,80,5,35,0,0,0,1,0,16,10,20,0,3,0,80,29,0,0,0,1,0,16,0
3,10,0,80,29,40,80,5,35,0,0,0,1,0,16,10,20,0,3,0,80,29,0,0,0,1,0,16,0
3,10,0,80,29,40,80,5,35,0,0,0,1,0,16,10,20,0,3,0,80,29,0,0,0,1,0,16,0
3,10,0,80,29,40,80,5,35,0,0,0,1,0,16,10,20,0,3,0,80,29,0,0,0,1,0,16,0
3,10,0,80,29,40,80,5,35,0,0,0,1,0,16,10,20,0,3,0,80,29,0,0,0,1,0,16,0
3,10,0,80,29,40,80,5,35,0,0,0,1,0,16,10,20,0,3,0,80,29,0,0,0,1,0,16,0
3,10,0,80,29,40,80,5,35,0,0,0,1,0,16,10,20,0,3,0,80,29,0,0,0,1,0,16,0
3,10,0,80,29,40,80,5,35,0,0,0,1,0,16,10,20,0,3,0,80,29,0,0,0,1,0,16,0
3,10,0,80,29,40,80,5,35,0,0,0,1,0,16,10,20,0,3,0,80,29,0,0,0,1,0,16,0
3,10,0,80,29,40,80,5,35,0,0,0,1,0,16,10,20,0,3,0,80,29,0,0,0,1,0,16,0
3,10,0,80,29,40,80,5,35,0,0,0,1,0,16,10,20,0,3,0,80,29,0,0,0,1,0,16,0
3,10,0,80,29,40,80,5,35,0,0,0,1,0,15,10,20,0,3,0,80,29,0,0,0,1,0,16,0
3,10,0,80,29,40,80,5,35,0,0,0,1,0,15,10,20,0,3,0,80,29,0,0,0,1,0,15,0
3,10,0,80,29,40,80,5,35,0,0,0,1,0,15,10,20,0,3,0,80,29,0,0,0,1,0,15,0
3,10,0,80,29,40,80,5,35,0,0,0,1,0,15,10,20,0,3,0,80,29,0,0,0,1,0,15,0
3,10,0,80,29,40,80,5,35,0,0,0,1,0,15,10,20,0,3,0,80,29,0,0,0,1,0,15,0
3,10,0,80,29,40,80,5,35,0,0,0,1,0,15,10,20,0,3,0,80,29,0,0,0,1,0,15,0
3,10,0,80,29,40,80,5,35,0,0,0,1,0,15,10,20,0,3,0,80,29,0,0,0,1,0,15,0
3,10,0,80,29,40,80,5,35,0,0,0,1,0,15,10,20,0,3,0,80,29,0,0,0,1,0,15,0
3,10,0,80,29,40,80,5,35,0,0,0,1,0,15,10,20,0,3,0,80,29,0,0,0,1,0,15,0
3,10,0,80,29,40,80,5,35,0,0,0,1,0,15,10,20,0,3,0,80,29,0,0,0,1,0,15,0
3,10,0,80,29,40,80,5,35,0,0,0,1,0,15,10,20,0,3,0,80,29,0,0,0,1,0,15,0
3,10,0,80,29,40,80,5,35,0,0,0,1,0,15,10,20,0,3,0,80,29,0,0,0,1,0,15,0
3,10,0,80,29,40,80,5,35,0,0,0,1,0,15,10,20,0,3,0,80,29,0,0,0,1,0,15,0
3,10,0,80,29,40,80,5,35,0,0,0,1,0,15,10,20,0,3,0,80,29,0,0,0,1,0,15,0
3,10,0,80,29,40,80,5,35,0,0,0,1,0,15,10,20,0,3,0,80,29,0,0,0,1,0,15,0
3,10,0,80,29,40,80,5,35,0,0,0,1,0,15,10,20,0,3,0,80,29,0,0,0,1,0,15,0
3,10,0,80,29,40,80,5,35,0,0,0,1,0,15,10,20,0,3,0,80,29,0,0,0,1,0,15,0
3,10,0,80,29,40,80,5,35,0,0,0,1,0,15,10,20,0,3,0,80,29,0,0,0,1,0,15,0
3,10,0,80,29,40,80,5,35,0,0,0,1,0,15,10,20,0,3,0,80,29,0,0,0,1,0,15,0
3,10,0,80,29,40,80,5,35,0,0,0,1,0,15,10,20,0,3,0,80,29,0,0,0,1,0,15,0
3,10,0,80,29,40,80,5,35,0,0,0,1,0,14,10,20,0,3,0,80,29,0,0,0,1,0,15,0
3,10,0,80,29,40,80,5,35,0,0,0,1,0,14,10,20,0,3,0,80,29,0,0,0,1,0,14,0
3,10,0,80,30,40,80,5,35,0,0,0,1,0,14,10,20,0,3,0,80,29,0,0,0,1,0,14,0
3,10,0,80,30,40,80,5,35,0,0,0,1,0,14,10,20,0,3,0,80,30,0,0,0,1,0,14,0
3,10,0,80,30,40,80,5,35,0,0,0,1,0,14,10,20,0,3,0,80,30,0,0,0,1,0,14,0
3,10,0,80,30,40,80,5,35,0,0,0,1,0,14,10,20,0,3,0,80,30,0,0,0,1,0,14,0
3,10,0,80,30,40,80,5,35,0,0,0,1,0,14,10,20,0,3,0,80,30,0,0,0,1,0,14,0
3,10,0,80,30,40,80,5,35,0,0,0,1,0,14,10,20,0,3,0,80,30,0,0,0,1,0,14,0
3,10,0,80,30,40,80,5,35,0,0,0,1,0,14,10,20,0,3,0,80,30,0,0,0,1,0,14,0
3,10,0,80,30,40,80,5,35,0,0,0,1,0,14,10,20,0,3,0,80,30,0,0,0,1,0,14,0
3,10,0,80,30,40,80,5,35,0,0,0,1,0,14,10,20,0,3,0,80,30,0,0,0,1,0,14,0
3,10,0,80,30,40,80,5,35,0,0,0,1,0,14,10,20,0,3,0,80,30,0,0,0,1,0,14,0
3,10,0,80,30,40,80,5,35,0,0,0,1,0,14,10,20,0,3,0,80,30,0,0,0,1,0,14,0
3,10,0,80,30,40,80,5,35,0,0,0,1,0,14,10,20,0,3,0,80,30,0,0,0,1,0,14,0
3,10,0,80,30,40,80,5,35,0,0,0,1,0,14,10,20,0,3,0,80,30,0,0,0,1,0,14,0
3,10,0,80,30,40,80,5,35,0,0,0,1,0,14,10,20,0,3,0,80,30,0,0,0,1,0,14,0
3,10,0,80,30,40,80,5,35,0,0,0,1,0,14,10,20,0,3,0,80,30,0,0,0,1,0,14,0
3,10,0,80,30,40,80,5,35,0,0,0,1,0,14,10,20,0,3,0,80,30,0,0,0,1,0,14,0
3,10,0,80,30,40,80,5,35,0,0,0,1,0,14,10,20,0,3,0,80,30,0,0,0,1,0,14,0
3,10,0,80,30,40,80,5,35,0,0,0,1,0,14,10,20,0,3,0,80,30,0,0,0,1,0,14,0
3,10,0,80,30,40,80,5,35,0,0,0,1,0,14,10,20,0,3,0,80,30,0,0,0,1,0,14,0
3,10,0,80,30,40,80,5,35,0,0,0,1,0,14,10,20,0,3,0,80,30,0,0,0,1,0,14,0
3,10,0,80,30,40,80,5,35,0,0,0,1,0,13,10,20,0,3,0,80,30,0,0,0,1,0,14,0
3,10,0,80,30,40,80,5,35,0,0,0,1,0,13,10,20,0,3,0,80,30,0,0,0,1,0,13,0
3,10,0,80,30,40,80,5,35,0,0,0,1,0,13,10,20,0,3,0,80,30,0,0,0,1,0,13,0
3,10,0,80,30,40,80,5,35,0,0,0,1,0,13,10,20,0,3,0,80,30,0,0,0,1,0,13,0
3,10,0,80,30,40,80,5,35,0,0,0,1,0,13,10,20,0,3,0,80,30,0,0,0,1,0,13,0
3,10,0,80,30,40,80,5,35,0,0,0,1,0,13,10,20,0,3,0,80,30,0,0,0,1,0,13,0
3,10,0,80,30,40,80,5,35,0,0,0,1,0,13,10,20,0,3,0,80,30,0,0,0,1,0,13,0
3,10,0,80,30,40,80,5,35,0,0,0,1,0,13,10,20,0,3,0,80,30,0,0,0,1,0,13,0
3,10,0,80,30,40,80,5,35,0,0,0,1,0,13,10,20,0,3,0,80,30,0,0,0,1,0,13,0
3,10,0,80,30,40,80,5,35,0,0,0,1,0,13,10,20,0,3,0,80,30,0,0,0,1,0,13,0
3,10,0,80,30,40,80,5,35,0,0,0,1,0,13,10,20,0,3,0,80,30,0,0,0,1,0,13,0
3,10,0,80,30,40,80,5,35,0,0,0,1,0,13,10,20,0,3,0,80,30,0,0,0,1,0,13,0
3,10,0,80,30,40,80,5,35,0,0,0,1,0,13,10,20,0,3,0,80,30,0,0,0,1,0,13,0
3,10,0,80,30,40,80,5,35,0,0,0,1,0,13,10,20,0,3,0,80,30,0,0,0,1,0,13,0
3,10,0,80,30,40,80,5,35,0,0,0,1,0,13,10,20,0,3,0,80,30,0,0,0,1,0,13,0
3,10,0,80,30,40,80,5,35,0,0,0,1,0,13,10,20,0,3,0,80,30,0,0,0,1,0,13,0
3,10,0,80,30,40,80,5,35,0,0,0,1,0,13,10,20,0,3,0,80,30,0,0,0,1,0,13,0
3,10,0,80,30,40,80,5,35,0,0,0,1,0,13,10,20,0,3,0,80,30,0,0,0,1,0,13,0
3,10,0,80,30,40,80,5,35,0,0,0,1,0,13,10,20,0,3,0,80,30,0,0,0,1,0,13,0
3,10,0,80,30,40,80,5,35,0,0,0,1,0,13,10,20,0,3,0,80,30,0,0,0,1,0,13,0
3,10,0,80,30,40,80,5,35,0,0,0,1,0,13,10,20,0,3,0,80,30,0,0,0,1,0,13,0
3,10,0,80,30,40,80,5,35,0,0,0,1,0,12,10,20,0,3,0,80,30,0,0,0,1,0,13,0
3,10,0,80,30,40,80,5,35,0,0,0,1,0,12,10,20,0,3,0,80,30,0,0,0,1,0,12,0
3,10,0,80,30,40,80,5,35,0,0,0,1,0,12,10,20,0,3,0,80,30,0,0,0,1,0,12,0
3,10,0,80,30,40,80,5,35,0,0,0,1,0,12,10,20,0,3,0,80,30,0,0,0,1,0,12,0
3,10,0,80,30,40,80,5,35,0,0,0,1,0,12,10,20,0,3,0,80,30,0,0,0,1,0,12,0
3,10,0,80,30,40,80,5,35,0,0,0,1,0,12,10,20,0,3,0,80,30,0,0,0,1,0,12,0
3,10,0,80,30,40,80,5,35,0,0,0,1,0,12,10,20,0,3,0,80,30,0,0,0,1,0,12,0
3,10,0,80,31,40,80,5,35,0,0,0,1,0,12,10,20,0,3,0,80,30,0,0,0,1,0,12,0
3,10,0,80,31,40,80,5,35,0,0,0,1,0,12,10,20,0,3,0,80,31,0,0,0,1,0,12,0
3,10,0,80,31,40,80,5,35,0,0,0,1,0,12,10,20,0,3,0,80,31,0,0,0,1,0,12,0
3,10,0,80,31,40,80,5,35,0,0,0,1,0,12,10,20,0,3,0,80,31,0,0,0,1,0,12,0
3,10,0,80,31,40,80,5,35,0,0,0,1,0,12,10,20,0,3,0,80,31,0,0,0,1,0,12,0
