PLC3_InputRegisters_IW0,PLC3_MemoryRegisters_MW1,PLC3_Coils_QX00,PLC1_InputRegisters_IW0,PLC1_MemoryRegisters_MW0,PLC1_MemoryRegisters_MW1,PLC1_Coils_QX00,PLC1_Coils_QX01,PLC1_Coils_QX02,PLC2_InputRegisters_IW0,PLC2_MemoryRegisters_MW0,PLC2_MemoryRegisters_MW1,PLC2_Coils_QX00,prev_PLC3_InputRegisters_IW0,prev_PLC3_Coils_QX00,prev_PLC1_InputRegisters_IW0,prev_PLC1_Coils_QX00,prev_PLC1_Coils_QX01,prev_PLC1_Coils_QX02,prev_PLC2_InputRegisters_IW0,prev_PLC2_Coils_QX00,tmp
0,10,0,80,40,80,0,0,0,11,10,20,0,0,0,80,0,0,0,11,0,21325
0,10,0,80,40,80,0,0,0,11,10,20,0,0,0,80,0,0,0,11,0,21326
0,10,0,80,40,80,0,0,0,11,10,20,0,0,0,80,0,0,0,11,0,21327
0,10,0,80,40,80,0,0,0,11,10,20,0,0,0,80,0,0,0,11,0,21328
0,10,0,80,40,80,0,0,0,11,10,20,0,0,0,80,0,0,0,11,0,21329
0,10,0,80,40,80,0,0,0,11,10,20,0,0,0,80,0,0,0,11,0,21330
0,10,0,80,40,80,0,0,0,11,10,20,0,0,0,80,0,0,0,11,0,21331
0,10,0,80,40,80,0,0,0,11,10,20,0,0,0,80,0,0,0,11,0,21332
0,10,0,80,40,80,0,0,0,11,10,20,0,0,0,80,0,0,0,11,0,21333
0,10,0,80,40,80,0,0,0,11,10,20,0,0,0,80,0,0,0,11,0,21334
0,10,0,80,40,80,0,0,0,11,10,20,0,0,0,80,0,0,0,11,0,21335
0,10,0,80,40,80,0,0,0,11,10,20,0,0,0,80,0,0,0,11,0,21336
0,10,0,80,40,80,0,0,0,11,10,20,0,0,0,80,0,0,0,11,0,21337
0,10,0,80,40,80,0,0,0,10,10,20,1,0,0,80,0,0,0,11,0,21338
0,10,0,80,40,80,0,0,0,10,10,20,1,0,0,80,0,0,0,10,1,21339
0,10,0,80,40,80,0,0,0,10,10,20,1,0,0,80,0,0,0,10,1,21340
0,10,0,80,40,80,0,0,0,10,10,20,1,0,0,80,0,0,0,10,1,21341
0,10,0,80,40,80,0,0,0,10,10,20,1,0,0,80,0,0,0,10,1,21342
0,10,0,80,40,80,0,0,0,10,10,20,1,0,0,80,0,0,0,10,1,21343
0,10,0,80,40,80,0,0,0,10,10,20,1,0,0,80,0,0,0,10,1,21344
0,10,0,80,40,80,0,0,0,10,10,20,1,0,0,80,0,0,0,10,1,21345
0,10,0,80,40,80,0,0,0,10,10,20,1,0,0,80,0,0,0,10,1,21346
0,10,0,80,40,80,0,0,0,10,10,20,1,0,0,80,0,0,0,10,1,21347
0,10,0,80,40,80,0,0,0,10,10,20,1,0,0,80,0,0,0,10,1,21348
0,10,0,80,40,80,0,0,0,10,10,20,1,0,0,80,0,0,0,10,1,21349
0,10,0,80,40,80,0,0,0,10,10,20,1,0,0,80,0,0,0,10,1,21350
0,10,0,80,40,80,0,1,1,10,10,20,1,0,0,80,0,0,0,10,1,21351
0,10,0,80,40,80,0,1,1,10,10,20,1,0,0,80,0,1,1,10,1,21352
0,10,0,80,40,80,0,1,1,10,10,20,1,0,0,80,0,1,1,10,1,21353
0,10,0,80,40,80,0,1,1,10,10,20,1,0,0,80,0,1,1,10,1,21354
0,10,0,80,40,80,0,1,1,10,10,20,1,0,0,80,0,1,1,10,1,21355
0,10,0,79,40,80,0,1,1,10,10,20,1,0,0,80,0,1,1,10,1,21356
0,10,0,79,40,80,0,1,1,11,10,20,1,0,0,79,0,1,1,10,1,21357
0,10,0,79,40,80,0,1,1,11,10,20,1,0,0,79,0,1,1,11,1,21358
0,10,0,78,40,80,0,1,1,11,10,20,1,0,0,79,0,1,1,11,1,21359
0,10,0,78,40,80,0,1,1,11,10,20,1,0,0,78,0,1,1,11,1,21360
0,10,0,78,40,80,0,1,1,11,10,20,1,0,0,78,0,1,1,11,1,21361
0,10,0,78,40,80,0,1,1,11,10,20,1,0,0,78,0,1,1,11,1,21362
0,10,0,77,40,80,0,1,1,11,10,20,1,0,0,78,0,1,1,11,1,21363
0,10,0,77,40,80,0,1,1,11,10,20,1,0,0,77,0,1,1,11,1,21364
0,10,0,77,40,80,0,1,1,11,10,20,1,0,0,77,0,1,1,11,1,21365
0,10,0,76,40,80,0,1,1,12,10,20,1,0,0,77,0,1,1,11,1,21366
0,10,0,76,40,80,0,1,1,12,10,20,1,0,0,76,0,1,1,12,1,21367
0,10,0,76,40,80,0,1,1,12,10,20,1,0,0,76,0,1,1,12,1,21368
0,10,0,75,40,80,0,1,1,12,10,20,1,0,0,76,0,1,1,12,1,21369
0,10,0,75,40,80,0,1,1,12,10,20,1,0,0,75,0,1,1,12,1,21370
0,10,0,75,40,80,0,1,1,12,10,20,1,0,0,75,0,1,1,12,1,21371
0,10,0,74,40,80,0,1,1,12,10,20,1,0,0,75,0,1,1,12,1,21372
0,10,0,74,40,80,0,1,1,12,10,20,1,0,0,74,0,1,1,12,1,21373
0,10,0,74,40,80,0,1,1,13,10,20,1,0,0,74,0,1,1,12,1,21374
0,10,0,73,40,80,0,1,1,13,10,20,1,0,0,74,0,1,1,13,1,21375
0,10,0,73,40,80,0,1,1,13,10,20,1,0,0,73,0,1,1,13,1,21376
0,10,0,73,40,80,0,1,1,13,10,20,1,0,0,73,0,1,1,13,1,21377
1,10,0,72,40,80,0,1,1,13,10,20,1,0,0,73,0,1,1,13,1,21378
1,10,0,72,40,80,0,1,1,13,10,20,1,1,0,72,0,1,1,13,1,21379
1,10,0,72,40,80,0,1,1,13,10,20,1,1,0,72,0,1,1,13,1,21380
1,10,0,72,40,80,0,1,1,13,10,20,1,1,0,72,0,1,1,13,1,21381
1,10,0,72,40,80,0,1,1,13,10,20,1,1,0,72,0,1,1,13,1,21382
1,10,0,71,40,80,0,1,1,14,10,20,1,1,0,72,0,1,1,13,1,21383
1,10,0,71,40,80,0,1,1,14,10,20,1,1,0,71,0,1,1,14,1,21384
1,10,0,71,40,80,0,1,1,14,10,20,1,1,0,71,0,1,1,14,1,21385
1,10,0,70,40,80,0,1,1,14,10,20,1,1,0,71,0,1,1,14,1,21386
1,10,0,70,40,80,0,1,1,14,10,20,1,1,0,70,0,1,1,14,1,21387
1,10,0,69,40,80,0,1,1,14,10,20,1,1,0,70,0,1,1,14,1,21388
1,10,0,69,40,80,0,1,1,14,10,20,1,1,0,69,0,1,1,14,1,21389
1,10,0,69,40,80,0,1,1,14,10,20,1,1,0,69,0,1,1,14,1,21390
1,10,0,68,40,80,0,1,1,14,10,20,1,1,0,69,0,1,1,14,1,21391
1,10,0,68,40,80,0,1,1,15,10,20,1,1,0,68,0,1,1,14,1,21392
1,10,0,68,40,80,0,1,1,15,10,20,1,1,0,68,0,1,1,15,1,21393
1,10,0,68,40,80,0,1,1,15,10,20,1,1,0,68,0,1,1,15,1,21394
1,10,0,67,40,80,0,1,1,15,10,20,1,1,0,68,0,1,1,15,1,21395
1,10,0,67,40,80,0,1,1,15,10,20,1,1,0,67,0,1,1,15,1,21396
1,10,0,67,40,80,0,1,1,15,10,20,1,1,0,67,0,1,1,15,1,21397
1,10,0,66,40,80,0,1,1,15,10,20,1,1,0,67,0,1,1,15,1,21398
1,10,0,66,40,80,0,1,1,15,10,20,1,1,0,66,0,1,1,15,1,21399
1,10,0,66,40,80,0,1,1,16,10,20,1,1,0,66,0,1,1,15,1,21400
1,10,0,66,40,80,0,1,1,16,10,20,1,1,0,66,0,1,1,16,1,21401
1,10,0,65,40,80,0,1,1,16,10,20,1,1,0,66,0,1,1,16,1,21402
1,10,0,65,40,80,0,1,1,16,10,20,1,1,0,65,0,1,1,16,1,21403
1,10,0,64,40,80,0,1,1,16,10,20,1,1,0,65,0,1,1,16,1,21404
1,10,0,64,40,80,0,1,1,16,10,20,1,1,0,64,0,1,1,16,1,21405
1,10,0,63,40,80,0,1,1,16,10,20,1,1,0,64,0,1,1,16,1,21406
1,10,0,63,40,80,0,1,1,16,10,20,1,1,0,63,0,1,1,16,1,21407
1,10,0,63,40,80,0,1,1,17,10,20,1,1,0,63,0,1,1,16,1,21408
1,10,0,63,40,80,0,1,1,17,10,20,1,1,0,63,0,1,1,17,1,21409
1,10,0,62,40,80,0,1,1,17,10,20,1,1,0,63,0,1,1,17,1,21410
1,10,0,62,40,80,0,1,1,17,10,20,1,1,0,62,0,1,1,17,1,21411
1,10,0,62,40,80,0,1,1,17,10,20,1,1,0,62,0,1,1,17,1,21412
1,10,0,61,40,80,0,1,1,17,10,20,1,1,0,62,0,1,1,17,1,21413
1,10,0,61,40,80,0,1,1,17,10,20,1,1,0,61,0,1,1,17,1,21414
1,10,0,61,40,80,0,1,1,17,10,20,1,1,0,61,0,1,1,17,1,21415
1,10,0,60,40,80,0,1,1,18,10,20,1,1,0,61,0,1,1,17,1,21416
1,10,0,60,40,80,0,1,1,18,10,20,1,1,0,60,0,1,1,18,1,21417
1,10,0,59,40,80,0,1,1,18,10,20,1,1,0,60,0,1,1,18,1,21418
1,10,0,59,40,80,0,1,1,18,10,20,1,1,0,59,0,1,1,18,1,21419
1,10,0,59,40,80,0,1,1,18,10,20,1,1,0,59,0,1,1,18,1,21420
1,10,0,58,40,80,0,1,1,18,10,20,1,1,0,59,0,1,1,18,1,21421
1,10,0,58,40,80,0,1,1,18,10,20,1,1,0,58,0,1,1,18,1,21422
1,10,0,58,40,80,0,1,1,18,10,20,1,1,0,58,0,1,1,18,1,21423
1,10,0,57,40,80,0,1,1,19,10,20,1,1,0,58,0,1,1,18,1,21424
1,10,0,57,40,80,0,1,1,19,10,20,1,1,0,57,0,1,1,19,1,21425
1,10,0,56,40,80,0,1,1,19,10,20,1,1,0,57,0,1,1,19,1,21426
1,10,0,56,40,80,0,1,1,19,10,20,1,1,0,56,0,1,1,19,1,21427
1,10,0,56,40,80,0,1,1,19,10,20,1,1,0,56,0,1,1,19,1,21428
1,10,0,56,40,80,0,1,1,19,10,20,1,1,0,56,0,1,1,19,1,21429
1,10,0,55,40,80,0,1,1,19,10,20,1,1,0,56,0,1,1,19,1,21430
1,10,0,55,40,80,0,1,1,19,10,20,1,1,0,55,0,1,1,19,1,21431
1,10,0,55,40,80,0,1,1,19,10,20,1,1,0,55,0,1,1,19,1,21432
1,10,0,54,40,80,0,1,1,20,10,20,0,1,0,55,0,1,1,19,1,21433
1,10,0,54,40,80,0,1,1,20,10,20,0,1,0,54,0,1,1,20,0,21434
1,10,0,54,40,80,0,1,1,20,10,20,0,1,0,54,0,1,1,20,0,21435
1,10,0,53,40,80,0,1,1,20,10,20,0,1,0,54,0,1,1,20,0,21436
1,10,0,53,40,80,0,1,1,20,10,20,0,1,0,53,0,1,1,20,0,21437
1,10,0,53,40,80,0,0,0,20,10,20,0,1,0,53,0,1,1,20,0,21438
1,10,0,53,40,80,0,0,0,20,10,20,0,1,0,53,0,0,0,20,0,21439
1,10,0,53,40,80,0,0,0,20,10,20,0,1,0,53,0,0,0,20,0,21440
1,10,0,53,40,80,0,0,0,20,10,20,0,1,0,53,0,0,0,20,0,21441
1,10,0,53,40,80,0,0,0,20,10,20,0,1,0,53,0,0,0,20,0,21442
1,10,0,53,40,80,0,0,0,20,10,20,0,1,0,53,0,0,0,20,0,21443
1,10,0,53,40,80,0,0,0,20,10,20,0,1,0,53,0,0,0,20,0,21444
1,10,0,53,40,80,0,0,0,20,10,20,0,1,0,53,0,0,0,20,0,21445
1,10,0,53,40,80,0,0,0,20,10,20,0,1,0,53,0,0,0,20,0,21446
1,10,0,53,40,80,0,0,0,20,10,20,0,1,0,53,0,0,0,20,0,21447
1,10,0,53,40,80,0,0,0,20,10,20,0,1,0,53,0,0,0,20,0,21448
1,10,0,53,40,80,0,0,0,20,10,20,0,1,0,53,0,0,0,20,0,21449
1,10,0,53,40,80,0,0,0,19,10,20,0,1,0,53,0,0,0,20,0,21450
1,10,0,53,40,80,0,0,0,19,10,20,0,1,0,53,0,0,0,19,0,21451
1,10,0,53,40,80,0,0,0,19,10,20,0,1,0,53,0,0,0,19,0,21452
1,10,0,53,40,80,0,0,0,19,10,20,0,1,0,53,0,0,0,19,0,21453
1,10,0,53,40,80,0,0,0,19,10,20,0,1,0,53,0,0,0,19,0,21454
1,10,0,53,40,80,0,0,0,19,10,20,0,1,0,53,0,0,0,19,0,21455
1,10,0,53,40,80,0,0,0,19,10,20,0,1,0,53,0,0,0,19,0,21456
1,10,0,53,40,80,0,0,0,19,10,20,0,1,0,53,0,0,0,19,0,21457
1,10,0,53,40,80,0,0,0,19,10,20,0,1,0,53,0,0,0,19,0,21458
1,10,0,53,40,80,0,0,0,19,10,20,0,1,0,53,0,0,0,19,0,21459
1,10,0,53,40,80,0,0,0,19,10,20,0,1,0,53,0,0,0,19,0,21460
1,10,0,53,40,80,0,0,0,19,10,20,0,1,0,53,0,0,0,19,0,21461
1,10,0,53,40,80,0,0,0,19,10,20,0,1,0,53,0,0,0,19,0,21462
1,10,0,53,40,80,0,0,0,19,10,20,0,1,0,53,0,0,0,19,0,21463
1,10,0,53,40,80,0,0,0,19,10,20,0,1,0,53,0,0,0,19,0,21464
1,10,0,53,40,80,0,0,0,19,10,20,0,1,0,53,0,0,0,19,0,21465
1,10,0,53,40,80,0,0,0,19,10,20,0,1,0,53,0,0,0,19,0,21466
1,10,0,53,40,80,0,0,0,19,10,20,0,1,0,53,0,0,0,19,0,21467
1,10,0,53,40,80,0,0,0,19,10,20,0,1,0,53,0,0,0,19,0,21468
1,10,0,53,40,80,0,0,0,18,10,20,0,1,0,53,0,0,0,19,0,21469
1,10,0,53,40,80,0,0,0,18,10,20,0,1,0,53,0,0,0,18,0,21470
1,10,0,53,40,80,0,0,0,18,10,20,0,1,0,53,0,0,0,18,0,21471
1,10,0,53,40,80,0,0,0,18,10,20,0,1,0,53,0,0,0,18,0,21472
1,10,0,53,40,80,0,0,0,18,10,20,0,1,0,53,0,0,0,18,0,21473
1,10,0,53,40,80,0,0,0,18,10,20,0,1,0,53,0,0,0,18,0,21474
1,10,0,53,40,80,0,0,0,18,10,20,0,1,0,53,0,0,0,18,0,21475
1,10,0,53,40,80,0,0,0,18,10,20,0,1,0,53,0,0,0,18,0,21476
1,10,0,53,40,80,0,0,0,18,10,20,0,1,0,53,0,0,0,18,0,21477
1,10,0,53,40,80,0,0,0,18,10,20,0,1,0,53,0,0,0,18,0,21478
1,10,0,53,40,80,0,0,0,18,10,20,0,1,0,53,0,0,0,18,0,21479
1,10,0,53,40,80,0,0,0,18,10,20,0,1,0,53,0,0,0,18,0,21480
1,10,0,53,40,80,0,0,0,18,10,20,0,1,0,53,0,0,0,18,0,21481
1,10,0,53,40,80,0,0,0,18,10,20,0,1,0,53,0,0,0,18,0,21482
1,10,0,53,40,80,0,0,0,18,10,20,0,1,0,53,0,0,0,18,0,21483
1,10,0,53,40,80,0,0,0,18,10,20,0,1,0,53,0,0,0,18,0,21484
1,10,0,53,40,80,0,0,0,18,10,20,0,1,0,53,0,0,0,18,0,21485
1,10,0,53,40,80,0,0,0,18,10,20,0,1,0,53,0,0,0,18,0,21486
1,10,0,53,40,80,0,0,0,17,10,20,0,1,0,53,0,0,0,18,0,21487
1,10,0,53,40,80,0,0,0,17,10,20,0,1,0,53,0,0,0,17,0,21488
1,10,0,53,40,80,0,0,0,17,10,20,0,1,0,53,0,0,0,17,0,21489
1,10,0,53,40,80,0,0,0,17,10,20,0,1,0,53,0,0,0,17,0,21490
1,10,0,53,40,80,0,0,0,17,10,20,0,1,0,53,0,0,0,17,0,21491
1,10,0,53,40,80,0,0,0,17,10,20,0,1,0,53,0,0,0,17,0,21492
1,10,0,53,40,80,0,0,0,17,10,20,0,1,0,53,0,0,0,17,0,21493
1,10,0,53,40,80,0,0,0,17,10,20,0,1,0,53,0,0,0,17,0,21494
1,10,0,53,40,80,0,0,0,17,10,20,0,1,0,53,0,0,0,17,0,21495
1,10,0,53,40,80,0,0,0,17,10,20,0,1,0,53,0,0,0,17,0,21496
1,10,0,53,40,80,0,0,0,17,10,20,0,1,0,53,0,0,0,17,0,21497
1,10,0,53,40,80,0,0,0,17,10,20,0,1,0,53,0,0,0,17,0,21498
1,10,0,53,40,80,0,0,0,17,10,20,0,1,0,53,0,0,0,17,0,21499
1,10,0,53,40,80,0,0,0,17,10,20,0,1,0,53,0,0,0,17,0,21500
1,10,0,53,40,80,0,0,0,17,10,20,0,1,0,53,0,0,0,17,0,21501
1,10,0,53,40,80,0,0,0,17,10,20,0,1,0,53,0,0,0,17,0,21502
1,10,0,53,40,80,0,0,0,17,10,20,0,1,0,53,0,0,0,17,0,21503
1,10,0,53,40,80,0,0,0,17,10,20,0,1,0,53,0,0,0,17,0,21504
1,10,0,53,40,80,0,0,0,17,10,20,0,1,0,53,0,0,0,17,0,21505
1,10,0,53,40,80,0,0,0,16,10,20,0,1,0,53,0,0,0,17,0,21506
1,10,0,53,40,80,0,0,0,16,10,20,0,1,0,53,0,0,0,16,0,21507
1,10,0,53,40,80,0,0,0,16,10,20,0,1,0,53,0,0,0,16,0,21508
1,10,0,53,40,80,0,0,0,16,10,20,0,1,0,53,0,0,0,16,0,21509
1,10,0,53,40,80,0,0,0,16,10,20,0,1,0,53,0,0,0,16,0,21510
1,10,0,53,40,80,0,0,0,16,10,20,0,1,0,53,0,0,0,16,0,21511
1,10,0,53,40,80,0,0,0,16,10,20,0,1,0,53,0,0,0,16,0,21512
1,10,0,53,40,80,0,0,0,16,10,20,0,1,0,53,0,0,0,16,0,21513
1,10,0,53,40,80,0,0,0,16,10,20,0,1,0,53,0,0,0,16,0,21514
1,10,0,53,40,80,0,0,0,16,10,20,0,1,0,53,0,0,0,16,0,21515
1,10,0,53,40,80,0,0,0,16,10,20,0,1,0,53,0,0,0,16,0,21516
1,10,0,53,40,80,0,0,0,16,10,20,0,1,0,53,0,0,0,16,0,21517
1,10,0,53,40,80,0,0,0,16,10,20,0,1,0,53,0,0,0,16,0,21518
1,10,0,53,40,80,0,0,0,16,10,20,0,1,0,53,0,0,0,16,0,21519
1,10,0,53,40,80,0,0,0,16,10,20,0,1,0,53,0,0,0,16,0,21520
1,10,0,53,40,80,0,0,0,16,10,20,0,1,0,53,0,0,0,16,0,21521
1,10,0,53,40,80,0,0,0,16,10,20,0,1,0,53,0,0,0,16,0,21522
1,10,0,53,40,80,0,0,0,16,10,20,0,1,0,53,0,0,0,16,0,21523
1,10,0,53,40,80,0,0,0,16,10,20,0,1,0,53,0,0,0,16,0,21524
1,10,0,53,40,80,0,0,0,15,10,20,0,1,0,53,0,0,0,16,0,21525
1,10,0,53,40,80,0,0,0,15,10,20,0,1,0,53,0,0,0,15,0,21526
1,10,0,53,40,80,0,0,0,15,10,20,0,1,0,53,0,0,0,15,0,21527
1,10,0,53,40,80,0,0,0,15,10,20,0,1,0,53,0,0,0,15,0,21528
1,10,0,53,40,80,0,0,0,15,10,20,0,1,0,53,0,0,0,15,0,21529
1,10,0,53,40,80,0,0,0,15,10,20,0,1,0,53,0,0,0,15,0,21530
1,10,0,53,40,80,0,0,0,15,10,20,0,1,0,53,0,0,0,15,0,21531
1,10,0,53,40,80,0,0,0,15,10,20,0,1,0,53,0,0,0,15,0,21532
1,10,0,53,40,80,0,0,0,15,10,20,0,1,0,53,0,0,0,15,0,21533
1,10,0,53,40,80,0,0,0,15,10,20,0,1,0,53,0,0,0,15,0,21534
1,10,0,53,40,80,0,0,0,15,10,20,0,1,0,53,0,0,0,15,0,21535
1,10,0,53,40,80,0,0,0,15,10,20,0,1,0,53,0,0,0,15,0,21536
1,10,0,53,40,80,0,0,0,15,10,20,0,1,0,53,0,0,0,15,0,21537
1,10,0,53,40,80,0,0,0,15,10,20,0,1,0,53,0,0,0,15,0,21538
1,10,0,53,40,80,0,0,0,15,10,20,0,1,0,53,0,0,0,15,0,21539
1,10,0,53,40,80,0,0,0,15,10,20,0,1,0,53,0,0,0,15,0,21540
1,10,0,53,40,80,0,0,0,15,10,20,0,1,0,53,0,0,0,15,0,21541
1,10,0,53,40,80,0,0,0,15,10,20,0,1,0,53,0,0,0,15,0,21542
1,10,0,53,40,80,0,0,0,15,10,20,0,1,0,53,0,0,0,15,0,21543
1,10,0,53,40,80,0,0,0,15,10,20,0,1,0,53,0,0,0,15,0,21544
1,10,0,53,40,80,0,0,0,15,10,20,0,1,0,53,0,0,0,15,0,21545
1,10,0,53,40,80,0,0,0,14,10,20,0,1,0,53,0,0,0,15,0,21546
1,10,0,53,40,80,0,0,0,14,10,20,0,1,0,53,0,0,0,14,0,21547
1,10,0,53,40,80,0,0,0,14,10,20,0,1,0,53,0,0,0,14,0,21548
1,10,0,53,40,80,0,0,0,14,10,20,0,1,0,53,0,0,0,14,0,21549
1,10,0,53,40,80,0,0,0,14,10,20,0,1,0,53,0,0,0,14,0,21550
1,10,0,53,40,80,0,0,0,14,10,20,0,1,0,53,0,0,0,14,0,21551
1,10,0,53,40,80,0,0,0,14,10,20,0,1,0,53,0,0,0,14,0,21552
1,10,0,53,40,80,0,0,0,14,10,20,0,1,0,53,0,0,0,14,0,21553
1,10,0,53,40,80,0,0,0,14,10,20,0,1,0,53,0,0,0,14,0,21554
1,10,0,53,40,80,0,0,0,14,10,20,0,1,0,53,0,0,0,14,0,21555
1,10,0,53,40,80,0,0,0,14,10,20,0,1,0,53,0,0,0,14,0,21556
1,10,0,53,40,80,0,0,0,14,10,20,0,1,0,53,0,0,0,14,0,21557
1,10,0,53,40,80,0,0,0,14,10,20,0,1,0,53,0,0,0,14,0,21558
1,10,0,53,40,80,0,0,0,14,10,20,0,1,0,53,0,0,0,14,0,21559
1,10,0,53,40,80,0,0,0,14,10,20,0,1,0,53,0,0,0,14,0,21560
1,10,0,53,40,80,0,0,0,14,10,20,0,1,0,53,0,0,0,14,0,21561
1,10,0,53,40,80,0,0,0,14,10,20,0,1,0,53,0,0,0,14,0,21562
1,10,0,53,40,80,0,0,0,14,10,20,0,1,0,53,0,0,0,14,0,21563
1,10,0,53,40,80,0,0,0,14,10,20,0,1,0,53,0,0,0,14,0,21564
1,10,0,53,40,80,0,0,0,14,10,20,0,1,0,53,0,0,0,14,0,21565
1,10,0,53,40,80,0,0,0,14,10,20,0,1,0,53,0,0,0,14,0,21566
1,10,0,53,40,80,0,0,0,14,10,20,0,1,0,53,0,0,0,14,0,21567
1,10,0,53,40,80,0,0,0,14,10,20,0,1,0,53,0,0,0,14,0,21568
1,10,0,53,40,80,0,0,0,13,10,20,0,1,0,53,0,0,0,14,0,21569
1,10,0,53,40,80,0,0,0,13,10,20,0,1,0,53,0,0,0,13,0,21570
1,10,0,53,40,80,0,0,0,13,10,20,0,1,0,53,0,0,0,13,0,21571
1,10,0,53,40,80,0,0,0,13,10,20,0,1,0,53,0,0,0,13,0,21572
1,10,0,53,40,80,0,0,0,13,10,20,0,1,0,53,0,0,0,13,0,21573
1,10,0,53,40,80,0,0,0,13,10,20,0,1,0,53,0,0,0,13,0,21574
1,10,0,53,40,80,0,0,0,13,10,20,0,1,0,53,0,0,0,13,0,21575
1,10,0,53,40,80,0,0,0,13,10,20,0,1,0,53,0,0,0,13,0,21576
1,10,0,53,40,80,0,0,0,13,10,20,0,1,0,53,0,0,0,13,0,21577
1,10,0,53,40,80,0,0,0,13,10,20,0,1,0,53,0,0,0,13,0,21578
1,10,0,53,40,80,0,0,0,13,10,20,0,1,0,53,0,0,0,13,0,21579
1,10,0,53,40,80,0,0,0,13,10,20,0,1,0,53,0,0,0,13,0,21580
1,10,0,53,40,80,0,0,0,13,10,20,0,1,0,53,0,0,0,13,0,21581
1,10,0,53,40,80,0,0,0,13,10,20,0,1,0,53,0,0,0,13,0,21582
1,10,0,53,40,80,0,0,0,13,10,20,0,1,0,53,0,0,0,13,0,21583
1,10,0,53,40,80,0,0,0,13,10,20,0,1,0,53,0,0,0,13,0,21584
1,10,0,53,40,80,0,0,0,13,10,20,0,1,0,53,0,0,0,13,0,21585
1,10,0,53,40,80,0,0,0,13,10,20,0,1,0,53,0,0,0,13,0,21586
1,10,0,53,40,80,0,0,0,13,10,20,0,1,0,53,0,0,0,13,0,21587
1,10,0,53,40,80,0,0,0,13,10,20,0,1,0,53,0,0,0,13,0,21588
1,10,0,53,40,80,0,0,0,13,10,20,0,1,0,53,0,0,0,13,0,21589
1,10,0,53,40,80,0,0,0,13,10,20,0,1,0,53,0,0,0,13,0,21590
1,10,0,53,40,80,0,0,0,12,10,20,0,1,0,53,0,0,0,13,0,21591
1,10,0,53,40,80,0,0,0,12,10,20,0,1,0,53,0,0,0,12,0,21592
1,10,0,53,40,80,0,0,0,12,10,20,0,1,0,53,0,0,0,12,0,21593
1,10,0,53,40,80,0,0,0,12,10,20,0,1,0,53,0,0,0,12,0,21594
1,10,0,53,40,80,0,0,0,12,10,20,0,1,0,53,0,0,0,12,0,21595
1,10,0,53,40,80,0,0,0,12,10,20,0,1,0,53,0,0,0,12,0,21596
1,10,0,53,40,80,0,0,0,12,10,20,0,1,0,53,0,0,0,12,0,21597
1,10,0,53,40,80,0,0,0,12,10,20,0,1,0,53,0,0,0,12,0,21598
1,10,0,53,40,80,0,0,0,12,10,20,0,1,0,53,0,0,0,12,0,21599
1,10,0,53,40,80,0,0,0,12,10,20,0,1,0,53,0,0,0,12,0,21600
1,10,0,53,40,80,0,0,0,12,10,20,0,1,0,53,0,0,0,12,0,21601
1,10,0,53,40,80,0,0,0,12,10,20,0,1,0,53,0,0,0,12,0,21602
1,10,0,53,40,80,0,0,0,12,10,20,0,1,0,53,0,0,0,12,0,21603
1,10,0,53,40,80,0,0,0,12,10,20,0,1,0,53,0,0,0,12,0,21604
1,10,0,53,40,80,0,0,0,12,10,20,0,1,0,53,0,0,0,12,0,21605
1,10,0,53,40,80,0,0,0,12,10,20,0,1,0,53,0,0,0,12,0,21606
1,10,0,53,40,80,0,0,0,12,10,20,0,1,0,53,0,0,0,12,0,21607
1,10,0,53,40,80,0,0,0,12,10,20,0,1,0,53,0,0,0,12,0,21608
1,10,0,53,40,80,0,0,0,12,10,20,0,1,0,53,0,0,0,12,0,21609
1,10,0,53,40,80,0,0,0,12,10,20,0,1,0,53,0,0,0,12,0,21610
1,10,0,53,40,80,0,0,0,12,10,20,0,1,0,53,0,0,0,12,0,21611
1,10,0,53,40,80,0,0,0,11,10,20,0,1,0,53,0,0,0,12,0,21612
1,10,0,53,40,80,0,0,0,11,10,20,0,1,0,53,0,0,0,11,0,21613
1,10,0,53,40,80,0,0,0,11,10,20,0,1,0,53,0,0,0,11,0,21614
1,10,0,53,40,80,0,0,0,11,10,20,0,1,0,53,0,0,0,11,0,21615
1,10,0,53,40,80,0,0,0,11,10,20,0,1,0,53,0,0,0,11,0,21616
1,10,0,53,40,80,0,0,0,11,10,20,0,1,0,53,0,0,0,11,0,21617
1,10,0,53,40,80,0,0,0,11,10,20,0,1,0,53,0,0,0,11,0,21618
1,10,0,53,40,80,0,0,0,11,10,20,0,1,0,53,0,0,0,11,0,21619
1,10,0,53,40,80,0,0,0,11,10,20,0,1,0,53,0,0,0,11,0,21620
1,10,0,53,40,80,0,0,0,11,10,20,0,1,0,53,0,0,0,11,0,21621
1,10,0,53,40,80,0,0,0,11,10,20,0,1,0,53,0,0,0,11,0,21622
1,10,0,53,40,80,0,0,0,11,10,20,0,1,0,53,0,0,0,11,0,21623
1,10,0,53,40,80,0,0,0,11,10,20,0,1,0,53,0,0,0,11,0,21624
1,10,0,53,40,80,0,0,0,11,10,20,0,1,0,53,0,0,0,11,0,21625
1,10,0,53,40,80,0,0,0,11,10,20,0,1,0,53,0,0,0,11,0,21626
1,10,0,53,40,80,0,0,0,11,10,20,0,1,0,53,0,0,0,11,0,21627
