timestamp,PLC1_IR0,PLC1_IR1,PLC1_IR2,PLC1_IR3,PLC1_IR4,PLC1_IR5,PLC1_C0,PLC1_C1,PLC1_C2,PLC1_C3,PLC1_C4,PLC1_C5,PLC1_C6,PLC1_DR0,PLC1_DR1,PLC1_DR2,PLC1_DR3,PLC1_DR4,PLC1_DR5,PLC2_IR0,PLC2_IR1,PLC2_IR2,PLC2_IR3,PLC2_IR4,PLC2_IR5,PLC2_C0,PLC2_C1,PLC2_C2,PLC2_C3,PLC2_C4,PLC2_C5,PLC2_C6,PLC2_C7,PLC2_C10,PLC2_DR0,PLC2_DR1,PLC2_DR2,PLC2_DR3,PLC2_DR4,PLC2_DR5
1768576237.8428817,26266,12980,15154,12161,11985,18849,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,12994,17937,12160,11995,18736,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576238.2588274,26266,12980,15154,12161,11985,18849,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,12977,17916,12162,11989,18747,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576238.5974262,26266,12980,15011,12214,12024,18829,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,12977,17916,12162,11989,18747,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576239.307981,26266,12980,15011,12214,12024,18829,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,12959,17856,12182,12008,18812,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576239.797394,26266,12979,15112,12176,11995,18846,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,12959,17856,12182,12008,18812,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576240.2988768,26266,12979,15112,12176,11995,18846,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,12959,17856,12182,12008,18812,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576240.9148073,26266,12978,15117,12175,11991,18821,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,12901,17834,12184,12010,18807,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576243.2807186,26266,12981,15213,12148,11976,18757,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,12866,17888,12177,12010,18734,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576244.415349,26266,12983,15117,12182,12000,18722,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,12866,17888,12177,12010,18734,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576244.8829722,26266,12983,15117,12182,12000,18722,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,12849,17930,12163,11993,18726,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576245.2007532,26266,12984,15081,12199,12009,18732,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,12849,17930,12163,11993,18726,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576246.5352385,26266,12986,15050,12209,12015,18735,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,12815,17885,12174,12001,18721,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576247.9866512,26266,12987,15169,12163,11985,18749,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,12815,17885,12174,12001,18721,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576248.773247,26266,12989,15042,12227,12029,18770,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,12799,17808,12194,12022,18728,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576249.2525804,26266,12989,15042,12227,12029,18770,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,12783,17870,12178,12006,18725,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576250.1530397,26266,12990,15098,12194,12009,18777,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,12783,17870,12178,12006,18725,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576251.036754,26266,12989,14650,12243,12090,18793,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,12767,17839,12185,12015,18725,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576252.215873,26266,12988,15021,12235,12046,18802,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,12713,17939,12162,12005,18799,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576253.04326,26266,12986,15157,12172,12002,18778,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,12713,17939,12162,12005,18799,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576253.5468128,26266,12986,15157,12172,12002,18778,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,12713,17939,12162,12005,18799,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576254.2703826,26266,12987,15071,12209,12022,18732,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,12694,17948,12164,12005,18764,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576255.5869792,26266,12988,15127,12199,12016,18775,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,12657,17782,12218,12038,18769,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576257.4619505,26266,12990,15110,12204,12018,18748,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,12641,17812,12205,12028,18738,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576258.4822845,26266,12992,15167,12184,12001,18759,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,12624,17974,12156,11999,18742,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576259.5392454,26266,12993,15152,12191,12006,18767,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,12608,17921,12173,12012,18738,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576261.3841176,26266,12993,15249,12157,11982,18758,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,12575,17963,12157,12000,18739,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576261.8483307,26266,12995,15179,12187,12008,18729,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,12575,17963,12157,12000,18739,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576263.3270555,26266,12995,15117,12209,12020,18738,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,12526,17941,12168,12007,18766,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576264.4444833,26266,12996,15163,12196,12012,18720,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,12526,17941,12168,12007,18766,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576266.0504096,26266,12998,15230,12171,11993,18734,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,12493,17905,12181,12012,18707,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576266.619192,26266,12998,15230,12171,11993,18734,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,12493,17905,12181,12012,18707,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576267.2019587,26266,12998,15264,12160,11988,18723,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,12476,17918,12172,12011,18719,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576267.5149872,26266,12998,15264,12160,11988,18723,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,12476,17918,12172,12011,18719,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576267.95096,26266,12998,15264,12160,11988,18723,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,12459,17897,12190,12023,18728,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576268.6665492,26266,12999,15255,12169,11996,18760,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,12459,17897,12190,12023,18728,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576269.0049012,26266,12999,15255,12169,11996,18760,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,12459,17897,12190,12023,18728,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576269.4515157,26266,12999,15225,12184,12006,18759,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,12443,17895,12180,12011,18716,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576270.0432234,26266,12999,15225,12184,12006,18759,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,12443,17895,12180,12011,18716,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576271.0752919,26266,13000,15206,12190,12008,18752,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,12426,17996,12153,11997,18728,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576271.5684934,26266,13001,15135,12215,12025,18748,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,12409,17852,12193,12026,18711,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576273.137567,26266,13002,15153,12215,12025,18739,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,12393,17805,12210,12035,18743,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576273.625066,26266,13002,15210,12192,12010,18776,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,12376,17978,12153,11995,18745,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576273.9993746,26266,13002,15210,12192,12010,18776,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,12376,17978,12153,11995,18745,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576274.6264305,26266,13002,15210,12192,12010,18776,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,12344,17943,12167,12001,18729,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576275.166883,26266,13003,15189,12208,12021,18772,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,12344,17943,12167,12001,18729,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576275.6686857,26266,13003,15189,12208,12021,18772,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,12328,17932,12179,12015,18765,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576276.8197308,26266,13004,15220,12198,12013,18715,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,12311,17874,12187,12017,18737,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576277.336826,26266,13004,15197,12207,12022,18724,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,12311,17874,12187,12017,18737,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576278.0289607,26266,13005,15208,12222,12030,18751,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,12295,17951,12165,12001,18741,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576278.8934133,26266,13005,15208,12222,12030,18751,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,12295,17951,12165,12001,18741,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576279.6366725,26266,13005,15238,12204,12017,18744,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,12277,18048,12137,11982,18703,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576280.5452287,26266,13005,15299,12193,12004,18769,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,12261,17927,12176,12009,18732,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576281.8346176,26266,13006,15296,12187,11999,18756,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,12227,17867,12195,12023,18747,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576284.223111,26266,13007,15307,12190,12005,18729,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,12193,17875,12184,12013,18721,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576285.8990538,26266,13007,15352,12174,11992,18756,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,12160,17915,12179,12006,18768,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576286.9893618,26266,13006,15240,12219,12019,18715,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,12142,17944,12173,12005,18765,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576288.3896804,26266,13006,15347,12187,11997,18756,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,12126,17816,12204,12030,18717,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576288.8049338,26266,13006,15347,12187,11997,18756,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,12109,17934,12176,12003,18761,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576290.0554788,26266,13005,15335,12190,12003,18789,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,12091,17938,12175,12002,18763,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576290.9371827,26266,13005,15417,12153,11971,18738,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,12075,17816,12212,12031,18756,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576291.578743,26266,13005,15327,12197,12001,18790,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,12075,17816,12212,12031,18756,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576291.995419,26266,13005,15327,12197,12001,18790,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,12058,17768,12227,12043,18760,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576292.6834211,26266,13005,15237,12231,12025,18741,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,12058,17768,12227,12043,18760,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576293.430693,26266,13005,15237,12231,12025,18741,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,12042,17812,12211,12029,18787,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576294.2391336,26266,13005,15386,12174,11986,18771,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,12042,17812,12211,12029,18787,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576294.8926158,26266,13005,15334,12201,12006,18767,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,12025,17933,12169,11998,18777,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576295.5843208,26266,13005,15334,12201,12006,18767,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,12009,17850,12194,12018,18762,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576295.9997625,26266,13005,15375,12188,11994,18791,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,12009,17850,12194,12018,18762,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576296.4865117,26266,13005,15375,12188,11994,18791,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,12009,17850,12194,12018,18762,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576296.8559914,26266,13005,15318,12208,12004,18714,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11975,17969,12160,11991,18767,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576297.1634653,26266,13005,15318,12208,12004,18714,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11975,17969,12160,11991,18767,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576297.563079,26266,13005,15318,12208,12004,18714,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11975,17969,12160,11991,18767,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576298.0831175,26266,13005,15262,12237,12024,18724,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11959,17866,12193,12009,18780,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576298.586216,26266,13005,15262,12237,12024,18724,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11959,17866,12193,12009,18780,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576298.8989792,26266,13005,15262,12237,12024,18724,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11942,17996,12150,11980,18746,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576299.3253448,26266,13005,15383,12198,12000,18738,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11942,17996,12150,11980,18746,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576299.7651157,26266,13005,15383,12198,12000,18738,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11942,17996,12150,11980,18746,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576300.1405714,26266,13004,15345,12214,12008,18738,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11925,17932,12171,12000,18746,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576301.0430603,26266,13004,15345,12214,12008,18738,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11908,17970,12159,11988,18712,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576301.4286623,26266,13004,15358,12207,12003,18743,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11908,17970,12159,11988,18712,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576301.8805804,26266,13004,15358,12207,12003,18743,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11908,17970,12159,11988,18712,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576302.3273063,26266,13004,15493,12152,11965,18739,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11892,17947,12171,11991,18709,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576302.7260869,26266,13004,15493,12152,11965,18739,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11892,17947,12171,11991,18709,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576303.2009969,26266,13004,15493,12152,11965,18739,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11892,17947,12171,11991,18709,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576304.1397269,26266,13003,15384,12203,12001,18734,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11875,17991,12154,11985,18744,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576304.704352,26266,13002,15353,12213,12002,18699,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11858,17945,12173,11993,18728,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576305.1959846,26266,13002,15353,12213,12002,18699,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11841,17900,12183,11998,18723,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576306.089312,26266,13002,15346,12220,12008,18737,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11841,17900,12183,11998,18723,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576306.629557,26266,13002,15346,12220,12008,18737,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11825,17860,12191,12005,18704,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576307.1344078,26266,13001,15386,12209,12003,18698,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11825,17860,12191,12005,18704,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576307.544252,26266,13001,15386,12209,12003,18698,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11825,17860,12191,12005,18704,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576307.995042,26266,13000,15353,12219,12011,18702,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11791,17796,12214,12023,18690,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576308.5135422,26266,13000,15353,12219,12011,18702,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11791,17796,12214,12023,18690,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576308.8727734,26266,12997,15390,12216,12001,18756,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11773,17950,12162,11985,18694,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576309.4740367,26266,12997,15390,12216,12001,18756,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11773,17950,12162,11985,18694,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576309.8590567,26266,12997,15390,12216,12001,18756,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11756,17990,12158,11983,18705,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576310.311459,26266,12996,15542,12155,11963,18771,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11756,17990,12158,11983,18705,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576310.8264382,26266,12996,15542,12155,11963,18771,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11740,17793,12219,12019,18712,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576312.117125,26266,12995,15334,12239,12018,18765,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11723,17937,12170,11989,18784,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576312.5726619,26266,12995,15318,12250,12026,18783,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11723,17937,12170,11989,18784,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576313.5305166,26266,12993,15511,12167,11966,18749,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11707,17881,12187,11997,18767,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576315.0145023,26266,12991,15560,12160,11963,18782,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11689,17864,12181,11999,18734,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576315.613365,26266,12988,15545,12167,11970,18813,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11673,17794,12201,12012,18751,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576316.5796654,26266,12986,15431,12212,11993,18783,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11655,17753,12213,12020,18772,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576317.230465,26266,12986,15431,12212,11993,18783,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11655,17753,12213,12020,18772,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576318.4769938,26266,12984,15568,12158,11961,18814,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11638,17830,12192,12002,18814,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576319.411299,26266,12982,15532,12171,11962,18703,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11583,17882,12173,11986,18754,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576320.523277,26266,12980,15382,12233,12006,18733,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11583,17882,12173,11986,18754,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576321.3706038,26266,12979,15584,12161,11951,18731,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11567,17842,12188,11994,18749,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576321.8403444,26266,12979,15584,12161,11951,18731,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11550,17892,12178,11989,18744,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576323.096489,26266,12977,15501,12197,11978,18757,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11533,17931,12165,11977,18733,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576325.1948028,26266,12975,15543,12186,11964,18785,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11517,17767,12217,12013,18749,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576326.244264,26266,12973,15512,12199,11980,18801,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11500,17820,12195,11995,18796,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576327.6745899,26266,12970,15586,12181,11965,18790,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11467,17858,12186,11990,18763,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576328.6971202,26266,12968,15530,12199,11976,18796,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11451,17912,12167,11976,18750,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576329.5462644,26266,12968,15530,12199,11976,18796,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11417,17814,12202,11994,18790,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576330.804461,26266,12967,15587,12176,11954,18763,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11401,17849,12184,11984,18750,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576332.1085927,26266,12959,15643,12164,11948,18830,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11384,17827,12192,11990,18762,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576334.047547,26266,12955,15628,12178,11959,18853,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11348,17939,12153,11961,18845,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576334.8937929,26266,12951,15559,12198,11974,18818,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11329,17988,12145,11952,18815,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576336.5182693,26266,12947,15548,12202,11969,18718,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11310,17910,12164,11966,18831,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576337.8069115,26266,12946,15465,12247,11997,18733,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11291,17888,12172,11968,18779,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576339.4163396,26266,12944,15580,12196,11951,18717,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11258,17800,12194,11982,18716,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576340.2103205,26266,12941,15637,12183,11945,18743,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11258,17800,12194,11982,18716,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576341.0683854,26266,12939,15660,12172,11932,18765,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11224,17967,12145,11942,18716,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576341.7307,26266,12939,15660,12172,11932,18765,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11224,17967,12145,11942,18716,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576342.06281,26266,12936,15534,12231,11972,18769,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11207,17988,12144,11941,18781,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576342.4413803,26266,12936,15534,12231,11972,18769,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11207,17988,12144,11941,18781,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576342.8324971,26266,12936,15534,12231,11972,18769,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11207,17988,12144,11941,18781,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576343.2430649,26266,12934,15657,12186,11946,18746,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11191,17900,12171,11962,18749,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576343.6597855,26266,12934,15657,12186,11946,18746,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11191,17900,12171,11962,18749,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576344.0974374,26266,12934,15657,12186,11946,18746,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11174,17970,12155,11952,18790,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576344.6309235,26266,12932,15632,12197,11947,18722,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11174,17970,12155,11952,18790,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576345.0568688,26266,12932,15632,12197,11947,18722,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11174,17970,12155,11952,18790,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768576345.5042655,26266,12930,15559,12224,11962,18751,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,11157,17931,12161,11954,18787,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
